files,sents,target
中 国 学 生 发 展 核 心 素 养 _ 核 心 素 养 研 究 课 题 组,中 国 学 生 发 展 核 心 素 养 研 究 以 科 学 性 、 时 代 性 和 民 族 性 为 基 本 原 则 ， 以 培 养 “ 全 面 发 展 的 人 ” 为 核 心 ， 充 分 反 映 新 时 期 经 济 社 会 发 展 对 人 才 培 养 的 新 要 求 ， 高 度 重 视 中 华 优 秀 传 统 文 化 的 传 承 与 发 展 ， 系 统 落 实 社 会 主 义 核 心 价 值 观 。,0
中 国 学 生 发 展 核 心 素 养 _ 核 心 素 养 研 究 课 题 组,核 心 素 养 分 为 文 化 基 础 、 自 主 发 展 、 社 会 参 与 三 个 方 面 ， 综 合 表 现 为 人 文 底 蕴 、 科 学 精 神 、 学 会 学 习 、 健 康 生 活 、 责 任 担 当 、 实 践 创 新 六 大 素 养 ， 具 体 细 化 为 国 家 认 同 等 十 八 个 基 本 要 点 。,0
中 国 学 生 发 展 核 心 素 养 _ 核 心 素 养 研 究 课 题 组,各 素 养 之 间 相 互 联 系 、 互 相 补 充 、 相 互 促 进 ， 在 不 同 情 境 中 整 体 发 挥 作 用 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,幽 门 螺 杆 菌 感 染 与 多 种 上 消 化 道 疾 病 包 括 胃 癌 有 关 ， 而 我 国 感 染 状 况 尚 无 大 宗 调 查 报 告 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,目 的 通 过 调 查 了 解 我 国 各 地 区 的 部 分 流 行 病 学 特 征 为 防 治 提 供 参 考 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,中 国 幽 门 螺 杆 菌 科 研 协 作 组 从 2 0 0 2 年 1 月 ~ 2 0 0 4 年 6 月 对 全 国 1 9 个 省 、 市 、 自 治 区 一 般 人 群 2 6 3 4 1 人 感 染 的 危 险 因 素 、 地 理 差 异 与 感 染 率 等 进 行 调 查 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,结 果 的 总 感 染 率 为 5 6 . 2 2 % ， 广 东 地 区 感 染 率 最 低 为 4 2 . 0 1 % ， 西 藏 的 感 染 率 最 高 为 8 4 . 6 2 % 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,成 人 各 年 龄 组 、 性 别 间 无 显 著 性 差 异 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,感 染 的 危 险 因 素 可 能 与 水 源 、 职 业 、 环 境 、 生 活 条 件 、 教 育 水 平 有 关 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,吸 烟 、 饮 酒 与 感 染 的 关 系 需 进 一 步 研 究 。,0
中 国 自 然 人 群 幽 门 螺 杆 菌 感 染 的 流 行 病 学 调 查 _ 张 万 岱,结 论 本 研 究 数 据 显 示 我 国 一 般 人 群 感 染 率 相 对 较 高 ， 间 接 粪 － 口 传 播 和 生 活 条 件 是 感 染 的 重 要 危 险 因 素 ， 初 步 结 果 显 示 多 数 在 儿 童 期 即 被 感 染 。,1
习 近 平 关 于 干 部 激 励 的 重 要 论 述 研 究 _ 基 于 方 法 论 的 视 角,把 握 贯 穿 其 中 的 科 学 思 想 方 法 和 工 作 方 法 ， 对 于 做 好 新 时 代 的 干 部 激 励 工 作 ， 提 升 干 部 的 担 当 精 神 和 斗 争 本 领 ， 具 有 重 要 的 现 实 意 义 。,1
习 近 平 关 于 干 部 激 励 的 重 要 论 述 研 究 _ 基 于 方 法 论 的 视 角,习 近 平 关 于 干 部 激 励 的 重 要 论 述 中 ， 既 有 对 干 部 队 伍 建 设 的 宏 观 整 体 把 握 ， 也 有 对 干 部 激 励 机 制 和 问 题 的 微 观 具 体 诠 释 ， 其 中 蕴 含 了 丰 富 的 方 法 论 。,0
习 近 平 关 于 干 部 激 励 的 重 要 论 述 研 究 _ 基 于 方 法 论 的 视 角,这 些 论 述 以 马 克 思 主 义 哲 学 为 根 基 ， 实 事 求 是 地 抓 住 干 部 队 伍 建 设 中 存 在 的 关 键 问 题 ， 坚 持 问 题 导 向 和 目 标 导 向 相 结 合 ， 科 学 分 析 、 全 面 擘 画 了 干 部 激 励 方 略 ， 内 外 联 动 、 多 措 并 举 ， 从 根 本 上 健 全 动 力 机 制 ， 在 实 践 上 落 地 落 实 ， 有 效 调 动 了 新 时 代 干 部 干 事 创 业 的 积 极 性 。,0
乡 村 概 念 辨 析 _ 张 小 林,"乡 村 地 理 学 在 我 国 人 文 地 理 学 分 支 学 科 中 发 展 比 较 薄 弱 , 一 些 基 本 概 念 的 模 糊 、 理 论 体 系 的 欠 缺 最 为 突 出 。",0
乡 村 概 念 辨 析 _ 张 小 林,"本 文 试 图 从 多 重 角 度 职 业 的 、 生 态 的 、 社 会 文 化 的 对 乡 村 这 一 概 念 进 行 系 统 的 剖 析 , 认 为 乡 村 界 定 的 困 难 在 于 乡 村 本 身 的 动 态 性 、 不 整 合 性 及 相 对 性 , 以 及 城 乡 连 续 体 这 一 背 景 , 最 后 , 笔 者 提 出 了 以 乡 村 性 定 义 乡 村 的 设 想 。",1
井 冈 山 道 路 与 中 国 特 色 社 会 主 义 道 路 的 联 系,两 条 道 路 是 中 国 道 路 在 不 同 时 期 、 不 同 阶 段 的 特 殊 表 现 形 式 ， 具 有 共 同 的 内 核 和 价 值 旨 归 ， 是 以 人 民 为 中 心 、 以 共 产 主 义 为 最 高 理 想 的 中 国 道 路 的 统 一 。,1
井 冈 山 道 路 与 中 国 特 色 社 会 主 义 道 路 的 联 系,井 冈 山 革 命 时 期 走 出 的 具 有 中 国 特 色 的 革 命 道 路 和 建 设 时 期 走 出 的 中 国 特 色 社 会 主 义 道 路 ， 都 突 破 了 当 时 的 主 流 。,0
井 冈 山 道 路 与 中 国 特 色 社 会 主 义 道 路 的 联 系,这 两 条 道 路 开 创 于 不 同 时 期 、 不 同 背 景 、 不 同 条 件 ， 却 有 着 高 度 的 内 在 同 一 性 ， 如 坚 定 共 产 主 义 的 理 想 信 念 、 坚 持 实 事 求 是 的 思 想 路 线 、 以 人 民 为 中 心 的 价 值 取 向 、 发 扬 自 我 革 命 的 政 治 品 格 、 重 视 调 查 研 究 的 工 作 方 法 。,0
井 冈 山 道 路 与 中 国 特 色 社 会 主 义 道 路 的 联 系,井 冈 山 道 路 的 形 成 过 程 践 行 了 坚 持 党 的 领 导 、 以 科 学 的 理 论 作 为 指 导 、 加 强 党 的 建 设 、 密 切 联 系 群 众 、 一 切 从 实 际 出 发 等 做 法 ， 为 新 中 国 建 设 积 累 了 宝 贵 经 验 ， 是 中 国 特 色 社 会 主 义 道 路 在 革 命 时 期 的 实 践 准 备 。,0
低 碳 经 济 的 概 念 辨 识 及 核 心 要 素 分 析 _ 潘 家 华,虽 然 发 展 低 碳 经 济 已 成 为 国 际 共 识 ， 但 各 界 对 于 低 碳 经 济 的 概 念 界 定 却 不 统 一 。,0
低 碳 经 济 的 概 念 辨 识 及 核 心 要 素 分 析 _ 潘 家 华,低 碳 经 济 与 绿 色 经 济 、 循 环 经 济 在 概 念 上 既 有 联 系 又 存 在 差 异 ， 低 碳 实 践 必 须 消 除 对 低 碳 经 济 概 念 认 识 上 的 误 区 。,0
低 碳 经 济 的 概 念 辨 识 及 核 心 要 素 分 析 _ 潘 家 华,本 文 认 为 ， 低 碳 经 济 是 一 种 经 济 形 态 ， 低 碳 转 型 过 程 具 有 阶 段 性 特 征 。 低 碳 经 济 发 展 水 平 与 发 展 阶 段 密 切 相 关 ， 同 时 也 受 制 于 资 源 禀 赋 、 技 术 水 平 、 消 费 模 式 等 多 种 驱 动 因 素 。,1
全 面 推 行 村 级 组 织 负 责 人 _ 一 肩 挑 _ 的 现 实 逻 辑 与 实 践 进 路,全 面 推 行 “ 一 肩 挑 ” 在 取 得 一 定 成 效 的 基 础 上 ， 有 三 个 问 题 值 得 重 点 关 注 : 法 定 程 序 与 相 关 法 律 法 规 存 在 不 一 致 ， 需 要 更 为 精 巧 的 程 序 设 计 和 细 致 的 思 想 工 作 ， 使 “ 一 肩 挑 ” 挑 得 合 规 ; 权 力 制 约 有 弱 化 的 风 险 ， 需 要 进 一 步 完 善 “ 一 肩 挑 ” 的 权 力 运 行 机 制 ， 使 “ 一 肩 挑 ” 挑 得 有 序 ; 人 财 物 与 责 权 利 不 对 等 ， 需 要 推 动 资 源 下 沉 、 村 庄 减 负 、 社 会 治 理 共 同 体 建 设 ， 使 “ 一 肩 挑 ” 挑 得 有 度 。,1
全 面 推 行 村 级 组 织 负 责 人 _ 一 肩 挑 _ 的 现 实 逻 辑 与 实 践 进 路,“ 一 肩 挑 ” 经 历 了 初 步 尝 试 、 倡 导 实 施 到 全 面 推 行 三 个 阶 段 。,0
全 面 推 行 村 级 组 织 负 责 人 _ 一 肩 挑 _ 的 现 实 逻 辑 与 实 践 进 路,之 所 以 要 全 面 推 行 “ 一 肩 挑 ” 是 基 于 三 个 现 实 逻 辑 : 一 是 消 除 村 “ 两 委 ” 矛 盾 、 提 升 治 理 绩 效 ; 二 是 坚 持 和 加 强 党 对 农 村 工 作 全 面 领 导 ; 三 是 推 动 实 现 乡 村 治 理 体 系 和 治 理 能 力 现 代 化 。,0
共 产 党 和 工 人 党 的 联 合 声 明 _ 互 联 网 时 代 国 际 共 产 主 义 运 动 的 聚 力 表 达,近 年 来 在 多 种 因 素 的 共 同 作 用 下 ， 联 合 声 明 成 为 彰 显 马 克 思 主 义 和 无 产 阶 级 国 际 主 义 精 神 的 重 要 方 式 ， 正 在 推 动 国 际 共 运 的 发 展 中 发 挥 着 重 要 作 用 。,1
共 产 党 和 工 人 党 的 联 合 声 明 _ 互 联 网 时 代 国 际 共 产 主 义 运 动 的 聚 力 表 达,在 互 联 网 时 代 ， 联 合 声 明 成 为 世 界 共 产 党 和 工 人 党 就 国 际 形 势 发 展 变 化 和 国 际 共 运 重 大 理 论 和 实 践 问 题 而 聚 力 发 声 的 重 要 形 式 。,0
共 产 党 和 工 人 党 的 联 合 声 明 _ 互 联 网 时 代 国 际 共 产 主 义 运 动 的 聚 力 表 达,联 合 声 明 内 容 广 泛 ， 涉 及 共 产 党 和 工 人 党 对 国 际 共 产 主 义 运 动 重 大 事 件 和 理 论 、 资 本 主 义 危 机 、 机 会 主 义 和 修 正 主 义 以 及 国 际 共 运 联 合 等 的 认 识 和 主 张 。,0
共 产 党 和 工 人 党 的 联 合 声 明 _ 互 联 网 时 代 国 际 共 产 主 义 运 动 的 聚 力 表 达,联 合 声 明 有 四 个 显 著 特 征 : 国 际 会 议 平 台 是 联 合 声 明 的 主 要 载 体 ; 联 合 声 明 内 容 丰 富 ， 议 题 化 趋 势 明 显 ; 遵 循 平 等 和 自 愿 的 签 署 原 则 ; 互 联 网 时 代 促 使 共 产 党 和 工 人 党 的 线 上 和 线 下 的 联 合 化 行 动 有 所 增 强 等 。,0
共 产 党 和 工 人 党 的 联 合 声 明 _ 互 联 网 时 代 国 际 共 产 主 义 运 动 的 聚 力 表 达,同 时 ， 也 存 在 联 合 化 的 探 索 陷 于 低 效 困 境 ， 日 渐 议 题 化 和 碎 片 化 的 联 合 声 明 ， 要 发 挥 更 大 的 现 实 作 用 ， 仍 然 面 临 众 多 挑 战 。,0
关 系 叠 加 机 制 的 国 家 演 化 _ 国 家 建 构 _ 省 略 _ 的 血 缘 与 地 缘 兼 评 _ 关 系 中 的 国 家,本 文 在 结 论 部 分 对 该 书 提 出 了 若 干 商 榷 : 行 动 者 与 事 件 在 结 构 变 迁 中 的 能 动 性 、 文 化 与 意 识 形 态 作 为 策 略 性 框 架 的 操 作 方 法 以 及 帝 国 时 代 的 多 元 异 质 性 。,1
关 系 叠 加 机 制 的 国 家 演 化 _ 国 家 建 构 _ 省 略 _ 的 血 缘 与 地 缘 兼 评 _ 关 系 中 的 国 家,《 关 系 中 的 国 家 》 第 一 卷 、 第 二 卷 是 徐 勇 教 授 近 期 出 版 的 国 家 研 究 系 列 书 籍 。,0
关 系 叠 加 机 制 的 国 家 演 化 _ 国 家 建 构 _ 省 略 _ 的 血 缘 与 地 缘 兼 评 _ 关 系 中 的 国 家,这 一 研 究 接 续 了 社 会 科 学 研 究 中 的 历 史 研 究 方 法 论 ， 对 中 国 国 家 演 化 的 问 题 做 了 深 刻 的 探 讨 。,0
关 系 叠 加 机 制 的 国 家 演 化 _ 国 家 建 构 _ 省 略 _ 的 血 缘 与 地 缘 兼 评 _ 关 系 中 的 国 家,在 研 究 方 法 上 ， 该 书 矫 正 了 以 往 国 家 建 构 研 究 之 中 假 借 简 单 机 制 以 偏 概 全 的 方 法 论 ， 转 向 宏 观 结 构 中 社 会 关 系 的 叠 加 机 制 ， 通 过 多 组 因 果 关 系 链 条 探 讨 中 国 国 家 建 构 的 机 理 。,0
关 系 叠 加 机 制 的 国 家 演 化 _ 国 家 建 构 _ 省 略 _ 的 血 缘 与 地 缘 兼 评 _ 关 系 中 的 国 家,在 理 论 建 构 上 ， 该 书 一 是 强 调 回 归 马 克 思 主 义 等 经 典 理 论 ， 在 中 国 历 史 图 景 中 挖 掘 通 则 性 的 机 制 ， 从 而 解 释 更 大 的 国 家 与 社 会 变 迁 现 象 ; 二 是 运 用 历 史 比 较 分 析 方 法 基 于 中 国 案 例 中 的 政 治 图 景 加 以 联 动 性 解 读 ， 强 调 “ 血 缘 － 地 缘 关 系 ” 解 释 变 量 在 不 同 时 空 脉 络 背 后 发 挥 的 预 测 性 效 应 ， 理 论 上 支 持 了 国 家 建 构 中 关 系 叠 加 机 制 的 解 释 力 。,0
变 革 中 坚 守 _ 马 克 思 与 恩 格 斯 国 家 治 理,马 克 思 与 恩 格 斯 国 家 治 理 思 想 的 共 性 : 既 批 判 资 本 主 义 国 家 治 理 是 以 剥 削 劳 动 者 及 维 护 特 权 群 体 利 益 的 虚 幻 共 同 体 ， 又 科 学 构 想 未 来 社 会 主 义 国 家 在 政 治 、 经 济 和 文 化 治 理 上 维 护 人 民 群 众 的 利 益 。,0
变 革 中 坚 守 _ 马 克 思 与 恩 格 斯 国 家 治 理,然 而 ， 他 们 又 展 现 着 各 自 理 论 的 特 点 : 对 国 家 的 起 源 、 无 产 阶 级 专 政 下 的 国 家 治 理 以 及 东 方 社 会 道 路 有 着 不 同 侧 重 ， 显 现 微 妙 差 异 。,0
变 革 中 坚 守 _ 马 克 思 与 恩 格 斯 国 家 治 理,时 至 今 日 ， 尽 管 时 空 形 态 和 生 产 方 式 发 生 显 著 变 化 ， 但 科 学 真 理 却 难 以 改 变 。,0
变 革 中 坚 守 _ 马 克 思 与 恩 格 斯 国 家 治 理,马 克 思 与 恩 格 斯 国 家 治 理 思 想 具 有 历 史 穿 透 力 及 阐 释 力 ， 为 中 国 特 色 社 会 主 义 国 家 治 理 提 供 可 资 借 鉴 的 理 论 价 值 。,0
后 疫 情 时 代 农 村 次 生 社 会 风 险 的 深 度 治 理 探 索,后 疫 情 时 代 的 农 村 社 会 治 理 ， 应 该 调 动 多 元 主 体 参 与 ， 整 合 党 建 引 领 的 政 治 资 源 优 势 、 政 府 的 行 政 管 理 与 宏 观 调 控 资 源 优 势 、 多 层 次 的 信 息 治 理 资 源 优 势 以 及 农 村 的 道 德 教 育 资 源 优 势 ， 走 出 一 条 适 合 农 村 特 点 的 多 元 复 合 深 度 治 理 之 路 ， 将 治 理 资 源 优 势,1
后 疫 情 时 代 农 村 次 生 社 会 风 险 的 深 度 治 理 探 索,真 正 转 化 为 治 理 效 能 。,1
后 疫 情 时 代 农 村 次 生 社 会 风 险 的 深 度 治 理 探 索,在 重 大 公 共 危 机 背 景 下 ， 原 生 风 险 往 往 会 诱 导 产 生 相 关 的 次 生 社 会 风 险 。,0
后 疫 情 时 代 农 村 次 生 社 会 风 险 的 深 度 治 理 探 索,此 次 新 冠 肺 炎 疫 情 防 控 表 明 ， 由 于 广 大 农 村 存 在 上 级 高 效 动 员 与 基 层 组 织 治 理 能 力 不 足 的 矛 盾 、 农 产 品 与 劳 动 力 市 场 供 需 不 平 衡 的 矛 盾 、 信 息 多 方 供 给 与 理 性 判 断 能 力 有 限 的 矛 盾 、 公 共 道 德 理 性 与 熟 人 社 会 行 事 逻 辑 的 矛 盾 ， 农 村 容 易 出 现 组 织 治 理 失 度 、 经 济 秩 序 失 常 、 大 众 心 理 失 衡 、 个 体 行 为 失 范 等 次 生 社 会 风 险 。,0
后 疫 情 时 代 农 村 次 生 社 会 风 险 的 深 度 治 理 探 索,面 对 各 种 次 生 社 会 风 险 背 后 深 层 次 的 原 因 生 成 逻 辑 ， 临 时 性 的 应 急 治 理 只 能 是 治 标 不 治 本 。,0
廉 政 治 理 的 技 术 应 用 及 超 越 _ 系 统 集 成 的 智 慧 纪 检 监 察 模 式 研 究,智 慧 纪 检 监 察 可 以 解 决 我 国 廉 政 治 理 中 的 诸 多 短 板 ， 但 需 要 平 衡 好 公 民 权 利 和 技 术 监 督 、 政 治 安 全 与 技 术 反 腐 、 循 数 治 理 和 数 据 安 全 、 顶 层 设 计 和 地 方 探 索 之 间 的 张 力 ， 实 现 基 于 技 术 但 又 超 越 技 术 的 廉 政 治 理 。,1
廉 政 治 理 的 技 术 应 用 及 超 越 _ 系 统 集 成 的 智 慧 纪 检 监 察 模 式 研 究,智 慧 纪 检 监 察 是 信 息 技 术 和 纪 检 监 察 业 务 的 深 度 融 合 ， 可 以 助 力 廉 政 治 理 体 系 和 治 理 能 力 的 现 代 化 。,0
廉 政 治 理 的 技 术 应 用 及 超 越 _ 系 统 集 成 的 智 慧 纪 检 监 察 模 式 研 究,地 方 实 践 中 ， 虽 出 现 了 大 数 据 监 督 、 工 作 流 程 优 化 和 智 慧 化 平 台 等 三 种 模 式 ， 但 总 体 上 还 较 为 谨 慎 。,0
廉 政 治 理 的 技 术 应 用 及 超 越 _ 系 统 集 成 的 智 慧 纪 检 监 察 模 式 研 究,系 统 集 成 的 智 慧 纪 检 监 察 由 大 数 据 中 心 、 云 计 算 平 台 、 业 务 应 用 模 块 、 协 同 治 理 机 制 、 基 础 设 施 、 技 术 保 障 和 法 律 制 度 等 共 同 构 成 ， 其 关 键 是 治 理 而 不 仅 仅 是 技 术 。,0
政 治 学 知 识 生 产 - 党 政 研 究,从 目 前 中 国 政 治 学 的 知 识 生 产 来 看 ， 我 们 需 厘 清 政 治 学 知 识 生 产 中 的 知 识 创 造 、 知 识 创 新 、 知 识 共 识 、 知 识 传 播 和 知 识 互 鉴 五 个 方 面 的 议 题 。,1
政 治 学 知 识 生 产 - 党 政 研 究,知 识 生 产 是 人 类 社 会 的 永 恒 主 题 。,0
政 治 学 知 识 生 产 - 党 政 研 究,政 治 学 知 识 生 产 的 本 质 ， 就 是 要 从 纷 繁 复 杂 的 政 治 实 践 中 提 炼 并 创 造 知 识 ， 不 断 构 建 、 完 善 和 丰 富 人 类 的 政 治 学 知 识 体 系 ， 进 而 间 接 或 直 接 推 动 中 国 政 治 学 自 身 的 发 展 乃 至 政 治 发 展 。 中 国 政 治 学 同 样 面 临 着 知 识 生 产 问 题 。,0
政 治 学 知 识 生 产 - 党 政 研 究,在 政 治 学 知 识 生 产 中 ， 着 眼 于 增 强 知 识 阐 释 力 ， 着 力 提 升 知 识 贡 献 力 ， 正 视 政 治 学 知 识 生 产 中 概 念 、 理 论 及 方 法 上 存 在 的 问 题 ， 进 而 超 越 国 际 化 与 本 土 化 论 争 来 推 动 中 国 政 治 学 知 识 生 产 的 科 学 化 。,0
景 观 与 城 市 的 生 态 设 计 _ 概 念 与 原 理 _ 俞 孔 坚,"任 何 与 生 感 过 程 相 协 调 , 尽 量 使 其 时 环 境 的 破 坏 影 响 达 到 最 小 的 设 计 形 式 都 称 为 生 态 设 计 。",0
景 观 与 城 市 的 生 态 设 计 _ 概 念 与 原 理 _ 俞 孔 坚,"景 观 与 城 市 的 生 态 设 计 反 映 了 人 类 的 一 个 新 的 梦 想 , 一 种 新 的 美 学 观 和 价 值 观 ： 人 与 自 然 的 真 正 的 合 作 与 友 爱 的 关 系 。",0
景 观 与 城 市 的 生 态 设 计 _ 概 念 与 原 理 _ 俞 孔 坚,"在 理 论 和 实 践 上 包 括 ： 地 方 性 , 保 护 与 节 约 自 然 资 本 , 让 自 然 做 功 和 显 露 自 然 等 4 条 基 本 原 理 。",0
景 观 与 城 市 的 生 态 设 计 _ 概 念 与 原 理 _ 俞 孔 坚,"生 态 设 计 不 是 一 种 奢 侈 , 而 是 必 须 ; 生 态 设 计 是 一 个 过 程 , 而 不 是 产 品 ; 生 态 设 计 更 是 一 种 伦 理 ； 生 态 设 计 应 该 是 经 济 的 , 也 必 须 是 美 的 。",0
条 件 _ 形 式 _ 视 角 下 农 村 基 层 治 理 体 制 变 迁 与 创 新,从 治 理 生 态 学 的 角 度 看 ， 任 何 时 期 的 农 村 基 层 治 理 总 是 在 特 定 治 理 条 件 和 基 础 上 运 作 的 ， 治 理 条 件 对 于 农 村 基 层 治 理 形 式 及 其 变 迁 有 着 不 可 忽 视 的 影 响 。,0
